name,id,u,v,length
,448186736,4452216539,4452216534,5.59
,448186736,4452216534,11149894083,2.022
,448186736,11149894083,9918830753,10.412
,448186736,9918830753,4452216526,7.107
,448285793,3646650938,4453067420,8.758
,448285793,4453067420,11228742194,7.653
,448285793,11228742194,11228742198,8.451
,448285793,11228742198,11228742195,0.984
,448285793,11228742195,4453067424,13.045
,448285793,4453067424,11228742196,7.909
,448285793,11228742196,4453063924,12.429
,448286547,4453073043,10197393645,7.544
,448286547,10197393645,11228742193,5.073
,448286547,11228742193,4453073044,6.205
,448286547,4453073044,4453073041,14.202
,448286547,4453073041,3646650938,11.618
,449416439,3428473993,6865960187,4.388
,449416439,6865960187,3428474001,2.963
,449416439,3428474001,3428474008,11.262
,449416439,3428474008,6865960185,18.202
,449416439,6865960185,6865960178,7.67
,449416439,6865960178,6865960184,19.523
,449416439,6865960184,6865960183,18.292
,449416439,6865960183,6865960182,17.27
,449416439,6865960182,6865960181,19.935
,449416439,6865960181,6865960180,30.353
,450334964,1736937716,11409061516,15.721
,450334964,11409061516,4472516561,16.203
,450334964,4472516561,11409061515,15.873
,450334964,11409061515,4472516562,15.998
,450334964,4472516562,11409061513,15.743
,450334964,11409061513,11409061514,15.936
,450334964,11409061514,4472516563,15.746
,450334964,4472516563,11409061512,15.99
,450334964,11409061512,4472516564,15.872
,450334964,4472516564,11409061511,15.777
,450334964,11409061511,4472516565,16.088
,450334964,4472516565,11409061510,15.702
,450334964,11409061510,4472516571,16.045
,450334964,4472516571,11409061509,18.417
,450334964,11409061509,11409061508,18.582
,450334964,11409061508,5596346604,18.454
,450334964,5596346604,4472516566,18.569
,450334964,4472516566,11409061507,18.163
,450334964,11409061507,4472516567,18.416
,450334964,4472516567,11409061506,18.133
,450334964,11409061506,6951209846,18.369
,450334964,6951209846,11409061505,9.6
,450334966,2264703505,2264703503,37.589
,450334966,2264703503,2264703493,57.417
,450334966,2264703493,8566133867,1.196
,450334966,8566133867,2264703486,38.604
,450454878,1629860468,1629860486,8.96
,458772110,4547239709,4547239708,2.377
,458772110,4547239708,4547239707,26.838
,458772110,4547239707,4547239706,3.354
Rue des Carmes,458772111,256411951,4552638028,0.745
Rue des Carmes,458772111,4552638028,4552638025,8.96
Rue des Carmes,458772111,4552638025,1868334400,1.587
Rue des Carmes,458772111,1868334400,1868334398,7.205
Rue des Carmes,458772111,1868334398,4547239718,3.81
Rue des Carmes,458772111,4547239718,4547239717,7.674
Rue des Carmes,458772111,4547239717,4547239716,3.47
Rue des Carmes,458772111,4547239716,4547239715,5.142
Rue des Carmes,458772111,4547239715,4547239714,4.718
Rue des Carmes,458772111,4547239714,4547239709,6.813
Rue des Carmes,458772111,4547239709,4547239713,2.343
Rue des Carmes,458772111,4547239713,4547239712,4.865
Rue des Carmes,458772111,4547239712,4547239711,4.722
Rue des Carmes,458772111,4547239711,4547239710,6.08
,458772112,4547239728,4547239727,4.672
,458772112,4547239727,4547239726,2.669
,458772112,4547239726,4547239725,3.809
,458772112,4547239725,4547239724,4.89
,458772112,4547239724,4547239723,3.209
,458772112,4547239723,4547239722,6.703
,458772112,4547239722,4547239721,4.825
,458772112,4547239721,4547239720,2.74
,458772112,4547239720,4547239719,4.045
Boulevard du Jardin Exotique,463430038,4329992817,9404246808,9.313
Boulevard du Jardin Exotique,463430038,9404246808,9404246807,6.606
Boulevard du Jardin Exotique,463430038,9404246807,4329989344,6.486
Boulevard du Jardin Exotique,463430038,4329989344,4329980643,41.492
Quai des États-Unis,485746484,25193217,6444966428,18.247
Quai des États-Unis,485746484,6444966428,6485591934,3.74
Quai des États-Unis,485746484,6485591934,1738369856,2.602
Quai des États-Unis,485746484,1738369856,6444966427,23.159
Quai des États-Unis,485746484,6444966427,1738369858,18.716
Quai des États-Unis,485746484,1738369858,1079751503,10.193
Quai des États-Unis,485746484,1079751503,6444966426,5.771
Quai des États-Unis,485746484,6444966426,6444966425,22.075
Quai des États-Unis,485746484,6444966425,6485591933,13.173
Quai des États-Unis,485746484,6485591933,6444966424,4.939
Quai des États-Unis,485746484,6444966424,1737389192,12.02
Avenue des Castelans,501241475,2825675748,4937756548,3.47
Avenue des Castelans,501241475,4937756548,4937756549,4.001
Avenue des Castelans,501241475,4937756549,4937756550,2.028
Avenue des Castelans,501241475,4937756550,4937756551,6.236
Avenue des Castelans,501241475,4937756551,2225788751,5.89
Avenue des Castelans,501241476,1778433989,4937756547,14.97
Avenue des Castelans,501241476,4937756547,4937756546,10.653
Avenue des Castelans,501241476,4937756546,1704462798,9.64
Avenue des Castelans,501241476,1704462798,2273257179,8.618
Avenue des Castelans,501241476,2273257179,4937756543,5.98
Avenue des Castelans,501241476,4937756543,4937756544,5.256
Avenue des Castelans,501241476,4937756544,2273257177,4.67
Avenue des Castelans,501241476,2273257177,2225788749,6.289
Boulevard de Belgique,503434354,1696644216,4937466448,5.189
Boulevard de Belgique,503434354,4937466448,4937466447,6.122
Boulevard de Belgique,503434354,4937466447,4937466446,6.417
Boulevard de Belgique,503434354,4937466446,4937466445,6.17
Boulevard de Belgique,503434354,4937466445,4937466444,6.082
Boulevard de Belgique,503434354,4937466444,252362085,6.527
Boulevard de Belgique,503434355,252362085,4937466453,6.824
Boulevard de Belgique,503434355,4937466453,4937466452,6.602
Boulevard de Belgique,503434355,4937466452,8740887119,5.004
Boulevard de Belgique,503434355,8740887119,4937466451,4.209
Boulevard de Belgique,503434355,4937466451,4937466449,4.736
Boulevard de Belgique,503434355,4937466449,4937466450,6.088
Boulevard de Belgique,503434355,4937466450,1696644216,5.959
Rond-Point Bosio,503434359,1835348082,1096588981,3.011
Rond-Point Bosio,503434359,1096588981,1096590186,2.95
Rond-Point Bosio,503434360,1096586801,1610116650,3.118
Rond-Point Bosio,503434360,1610116650,1096595710,3.141
Rond-Point Bosio,503434360,1096595710,1096593805,3.143
Avenue Albert II,503434361,1690213023,4937556521,30.196
Avenue Albert II,503434361,4937556521,4939779363,32.209
Avenue Albert II,503434361,4939779363,1079045465,5.043
Avenue Albert II,503434361,1079045465,4939779364,5.826
Avenue Albert II,503434361,4939779364,1079045379,6.516
Avenue Albert II,503434361,1079045379,4939779365,3.878
Avenue Albert II,503434361,4939779365,25177422,4.447
,503434362,1868767791,1868767793,3.045
,503434362,1868767793,1868767834,2.835
,503434362,1868767834,1868767807,2.899
,503434362,1868767807,1868767786,2.832
Rond-Point Bosio,503434363,1096593805,1610116645,2.602
Rond-Point Bosio,503434363,1610116645,1096594656,2.627
Rond-Point Bosio,503434363,1096594656,1610116656,2.502
Rond-Point Bosio,503434363,1610116656,1096595808,2.809
Rond-Point Bosio,503434363,1096595808,1610116666,2.58
Rond-Point Bosio,503434363,1610116666,25210891,2.574
Rond-Point Bosio,503434363,25210891,1835348082,0.502
Rond-Point de l'Hopital,503434364,11451922584,11451922598,1.895
Rond-Point de l'Hopital,503434364,11451922598,11451922599,1.821
Rond-Point de l'Hopital,503434364,11451922599,1074584858,1.785
Rond-Point de l'Hopital,503434364,1074584858,11451922583,1.225
Rond-Point de l'Hopital,503434364,11451922583,1074585053,1.149
Rond-Point de l'Hopital,503434364,1074585053,11451922585,1.341
Rond-Point de l'Hopital,503434364,11451922585,1074584736,1.334
,503434368,1074584672,10197393644,3.14
,503434368,10197393644,2750638822,2.982
,503434368,2750638822,10197393648,2.996
,503434368,10197393648,10197393647,2.414
,503434368,10197393647,1074584538,3.283
,503434369,3242610063,3242610068,2.13
,503434369,3242610068,3242610069,2.145
,503434369,3242610069,3242610075,2.112
,503434369,3242610075,8903609848,2.205
,503434369,8903609848,3242610078,2.163
,503434369,3242610078,3242610079,1.817
,503434369,3242610079,3242610087,1.704
,503434369,3242610087,8903609849,1.731
,503434369,8903609849,3242610064,1.895
Avenue Hector Otto,503434370,1780610244,257076293,9.249
Avenue Hector Otto,503434370,257076293,1780610242,35.817
Avenue Hector Otto,503434370,1780610242,1780610241,7.569
Avenue Hector Otto,503434370,1780610241,257076295,7.237
Avenue Hector Otto,503434370,257076295,1780610240,10.042
Avenue Hector Otto,503434370,1780610240,1079751656,6.48
Avenue Hector Otto,503434370,1079751656,1780610239,9.115
Avenue Hector Otto,503434370,1780610239,1780610238,8.077
Avenue Hector Otto,503434370,1780610238,257076297,6.925
Avenue Albert II,503434372,25177819,4939779361,5.544
Avenue Albert II,503434372,4939779361,4939779362,4.899
Avenue Albert II,503434372,4939779362,1079045436,4.938
Avenue Albert II,503434372,1079045436,1776309882,18.591
Avenue Albert II,503434372,1776309882,8639732898,7.068
Avenue Albert II,503434372,8639732898,9919108682,10.058
,503434375,1868767862,1868767826,3.18
,503434375,1868767826,1868767864,1.297
,503434375,1868767864,4938342176,1.785
,503434375,4938342176,4938342177,2.446
,503434375,4938342177,1868767812,2.681
,503434378,1868723925,11452057059,1.264
,503434378,11452057059,11146701017,1.261
,503434378,11146701017,1868723920,2.364
,503434378,1868723920,9533906502,2.236
,503434378,9533906502,1868723938,2.268
Boulevard du Jardin Exotique,503434383,1696714161,25201047,4.667
,503434389,1868723949,1868723915,2.071
,503434389,1868723915,1868723910,2.051
,503434389,1868723910,11452057058,1.853
,503434389,11452057058,1868723925,1.724
,503434396,1868723938,11452057055,1.275
,503434396,11452057055,1868723932,1.704
,503434396,1868723932,11452057056,1.329
,503434396,11452057056,2750610473,1.069
,503434396,2750610473,11452057057,1.526
,503434396,11452057057,1868723931,1.338
Avenue du Port,503434401,1306034044,10665602342,4.654
Avenue du Port,503434401,10665602342,1870381974,2.975
Avenue du Port,503434401,1870381974,6522289644,1.968
Avenue du Port,503434401,6522289644,1870381975,1.963
Avenue du Port,503434401,1870381975,1870381981,2.522
Avenue du Port,503434401,1870381981,25193617,4.236
Place de la Visitation,503434403,2153445075,25182432,4.865
Avenue de la Porte Neuve,503447058,1712696759,4937556539,5.133
Avenue de la Porte Neuve,503447058,4937556539,4937556538,5.255
Avenue de la Porte Neuve,503447058,4937556538,11452040791,5.088
Avenue de la Porte Neuve,503447059,1712696759,3883559102,8.576
Avenue de la Porte Neuve,503447059,3883559102,1306034044,24.791
,503462456,8703084453,1696727897,4.735
,503462456,1696727897,1696727899,6.372
Avenue Albert II,503462459,25177819,4939779392,3.377
Avenue Albert II,503462459,4939779392,4939779391,3.359
Avenue Albert II,503462459,4939779391,25204306,3.532
Avenue Albert II,503462459,25204306,4939779393,3.436
Avenue Albert II,503462459,4939779393,25177422,3.403
Avenue Albert II,503462460,25204264,25177816,2.451
Avenue Albert II,503462460,25177816,4939779398,2.49
Avenue Albert II,503462460,4939779398,25204258,2.413
,503462461,1930502733,1930502740,4.718
,503462461,1930502740,1930502743,4.636
,503462461,1930502743,1930502742,4.684
,503462461,1930502742,2750638815,4.71
,503462461,2750638815,2750638816,4.735
,503462461,2750638816,4939779325,4.855
,503462461,4939779325,11449581673,2.419
,503462461,11449581673,25177743,2.261
Avenue Princesse Grace,503462464,1079750202,1079750690,8.972
Avenue Princesse Grace,503462464,1079750690,1079750894,59.491
Avenue Princesse Grace,503462464,1079750894,1079750289,30.642
Avenue Princesse Grace,503462464,1079750289,1079750571,7.739
Avenue Princesse Grace,503462464,1079750571,1736938082,3.806
Avenue Princesse Grace,503462464,1736938082,273247027,4.801
Avenue Princesse Grace,503462465,21918939,10908605631,10.712
Avenue Princesse Grace,503462465,10908605631,1074584680,18.005
Avenue Princesse Grace,503462465,1074584680,273246928,25.174
Avenue Princesse Grace,503462465,273246928,25242933,26.348
Avenue Princesse Grace,503462465,25242933,21919006,61.78
Avenue Princesse Grace,503462465,21919006,1079751501,8.982
Avenue Princesse Grace,503462466,1079751204,9582163332,15.283
Avenue Princesse Grace,503462466,9582163332,9582163329,15.102
Avenue Princesse Grace,503462466,9582163329,25239167,8.085
Avenue Princesse Grace,503462466,25239167,25242948,35.968
Avenue Princesse Grace,503462466,25242948,9400287685,8.624
Avenue Princesse Grace,503462466,9400287685,1079751542,8.032
Avenue Princesse Grace,503462466,1079751542,25239166,14.196
Avenue Princesse Grace,503462466,25239166,1079751081,10.016
Avenue Princesse Grace,503462466,1079751081,10665719666,8.551
Avenue Princesse Grace,503462466,10665719666,1079751629,6.397
Avenue Princesse Grace,503462466,1079751629,10688011474,17.508
,503462467,1868723952,1868723939,2.155
,503462467,1868723939,1868723918,1.704
,503462467,1868723918,1868723949,1.817
Avenue Princesse Grace,503462468,10688011473,642353783,27.854
Avenue Princesse Grace,503462468,642353783,9582163327,9.07
Avenue Princesse Grace,503462468,9582163327,9582163333,13.134
Avenue Princesse Grace,503462468,9582163333,1079751429,12.908
Boulevard Charles III,503462470,1866510573,1872357122,7.648
Boulevard Charles III,503462470,1872357122,1872357124,9.468
,503462471,1869953327,2225778261,4.12
,503462471,2225778261,1869953321,5.075
,503462471,1869953321,2225778247,5.067
,503462471,2225778247,4937755912,5.093
,503462471,4937755912,1869953289,5.102
,503462472,2225788730,4937756535,2.122
,503462472,4937756535,9914391734,3.011
,503462472,9914391734,4937756534,2.007
,503462472,4937756534,2225788734,2.807
,503462472,2225788734,2225788744,2.695
,503462472,2225788744,4937756541,3.461
,503462472,4937756541,2225788740,3.322
,503462472,2225788740,2225788756,3.319
,503462472,2225788756,2225788732,3.271
,503462472,2225788732,2225788749,3.396
,503462473,1704462636,2241362150,2.934
,503462473,2241362150,2241362141,2.031
,503462473,2241362141,2241362162,2.075
,503462473,2241362162,2241362145,1.991
,503462473,2241362145,2241362170,1.905
,503462473,2241362170,2750638810,2.312
,503462473,2750638810,2241362156,2.143
,503462474,25177245,2104719161,1.819
,503462474,2104719161,2104719166,2.093
,503462474,2104719166,2104719164,1.832
,503462474,2104719164,1074584798,1.697
Rond-Point Papalins,503462475,1869239786,2104729491,1.712
Rond-Point Papalins,503462475,2104729491,1869239787,0.947
Rond-Point Papalins,503462475,1869239787,2104729495,1.28
Rond-Point Papalins,503462475,2104729495,1869239790,1.338
Rond-Point Papalins,503462475,1869239790,2104729494,1.379
Avenue Albert II,503462476,25204258,4939779397,3.242
Avenue Albert II,503462476,4939779397,4939779396,11.442
Avenue Albert II,503462476,4939779396,4939779395,3.011
Avenue Albert II,503462476,4939779395,4939779394,2.219
Avenue Albert II,503462476,4939779394,25177819,2.545
,503471323,1347559084,2750633044,1.047
,503471323,2750633044,1347559105,0.984
,503471323,1347559105,6340761785,0.902
,503471323,6340761785,1347559082,0.862
,503471323,1347559082,1347559118,1.273
,503471323,1347559118,6340758884,0.879
,503471323,6340758884,2750633045,0.931
,503471323,2750633045,6340761795,1.004
,503471323,6340761795,6340761792,1.093
,503471323,6340761792,1347559138,1.169
,503471323,1347559138,1347559095,1.048
,503471323,1347559095,6340761791,1.118
,503471323,6340761791,2750633040,1.073
,503471323,2750633040,1347559089,1.073
Rond-Point du Sporting,503471324,1079750985,1871546891,1.887
Rond-Point du Sporting,503471324,1871546891,1079751350,2.299
Rond-Point du Sporting,503471324,1079751350,1930578144,2.601
Rond-Point du Sporting,503471324,1930578144,1079750915,2.06
Rond-Point du Sporting,503471324,1079750915,1930578143,2.807
Rond-Point du Sporting,503471324,1930578143,25242954,1.93
Rond-Point du Sporting,503471324,25242954,1079750802,2.999
Route de la Piscine,503475642,25193217,6485591936,60.248
Route de la Piscine,503475642,6485591936,9416148865,2.307
Route de la Piscine,503475642,9416148865,9416148864,2.364
Route de la Piscine,503475642,9416148864,9416148866,2.588
Route de la Piscine,503475642,9416148866,917957146,2.685
Route de la Piscine,503475642,917957146,9416148876,8.391
Route de la Piscine,503475642,9416148876,9416148875,9.13
Route de la Piscine,503475642,9416148875,9416148870,18.215
Route de la Piscine,503475642,9416148870,9416149052,5.554
